geonameid;name;asciiname;latitude;longitude;feature code
3051356;Homokszentlőrinc Vasútállomás;Homokszentlorinc Vasutallomas;46,9333;19,1667;RSTN
3051471;Hidas-Bonyhád Vasútállomás;Hidas-Bonyhad Vasutallomas;46,2721;18,5209;RSTN
3051490;Hetényegyháza Vasútállomás;Hetenyegyhaza Vasutallomas;46,9167;19,6000;RSTN
3051497;Hernád Vasútállomás;Hernad Vasutallomas;47,1610;19,4042;RSTN
3051511;Herend Vasútállomás;Herend Vasutallomas;47,1369;17,7606;RSTN
3051523;Herceghalom Vasútállomás;Herceghalom Vasutallomas;47,4940;18,7486;RSTN
3051534;Helvécia Vasútállomás;Helvecia Vasutallomas;46,8500;19,6167;RSTN
3051565;Hegyfalu Vasútállomás;Hegyfalu Vasutallomas;47,3578;16,8982;RSTN
3051579;Hegyeshalom Vasútállomás;Hegyeshalom Vasutallomas;47,9124;17,1481;RSTN
3051617;Hatvan Vasútállomás;Hatvan Vasutallomas;47,6667;19,6667;RSTN
3051655;Harta Vasútállomás;Harta Vasutallomas;46,7000;19,0333;RSTN
3051660;Hárshegy Vasútállomás;Harshegy Vasutallomas;47,5356;18,9627;RSTN
3051716;Harkány Vasútállomás;Harkany Vasutallomas;45,8556;18,2247;RSTN
3051720;Harkakötöny Vasútállomás;Harkakotony Vasutallomas;46,4500;19,6000;RSTN
3051761;Hantháza Vasútállomás;Hanthaza Vasutallomas;47,1007;19,6361;RSTN
3051879;Hajmáskér Vasútállomás;Hajmasker Vasutallomas;47,1410;18,0097;RSTN
3051961;Győr Railway Station;Gyor Railway Station;47,6818;17,6338;RSTN
3051966;Győrszentiván Vasútállomás;Gyorszentivan Vasutallomas;47,6882;17,7458;RSTN
3051967;Győrszemere Vasútállomás;Gyorszemere Vasutallomas;47,5657;17,5849;RSTN
3051970;Győrszabadhegy Vasútállomás;Gyorszabadhegy Vasutallomas;47,6625;17,6475;RSTN
3051971;Boráros tér Vasútállomás;Boraros ter Vasutallomas;47,4788;19,0665;RSTN
3052007;Győrasszonyfa Vasútállomás;Gyorasszonyfa Vasutallomas;47,5000;17,8000;RSTN
3052020;Gyöngyös Vasútállomás;Gyongyos Vasutallomas;47,7833;19,9333;RSTN
3052036;Gyöngyösfalu Vasúti Megállóhely;Gyongyosfalu Vasuti Megallohely;47,3164;16,5886;RSTN
3052044;Gyömrő Vasútállomás;Gyomro Vasutallomas;47,4333;19,3833;RSTN
3052046;Gyömöre Vasútállomás;Gyomore Vasutallomas;47,4868;17,5598;RSTN
3052072;Gyékényes Vasútállomás;Gyekenyes Vasutallomas;46,2492;16,9548;RSTN
3052095;Gyál Vasútállomás;Gyal Vasutallomas;47,3833;19,2167;RSTN
3052106;Gutorfölde Vasútállomás;Gutorfolde Vasutallomas;46,6500;16,7500;RSTN
3052222;Gógánfa Vasútállomás;Goganfa Vasutallomas;47,0167;17,2167;RSTN
3052225;Göd Vasútállomás;God Vasutallomas;47,7000;19,1500;RSTN
3052232;Gödöllő Vasútállomás;Godollo Vasutallomas;47,5833;19,3667;RSTN
3052233;Gödöllő-Palotakert Vasútállomás;Godollo-Palotakert Vasutallomas;47,6000;19,3500;RSTN
3052237;Godisa Vasútállomás;Godisa Vasutallomas;46,2224;18,1156;RSTN
3052274;Gic-Hathalom Vasútállomás;Gic-Hathalom Vasutallomas;47,4277;17,7480;RSTN
3052337;Gelse Vasútállomás;Gelse Vasutallomas;46,6000;17,0000;RSTN
3052356;Gecse-Gyarmat Vasútállomás;Gecse-Gyarmat Vasutallomas;47,4500;17,5167;RSTN
3052365;Gátér Vasútállomás;Gater Vasutallomas;46,6833;19,9667;RSTN
3052377;Gárdony Vasútállomás;Gardony Vasutallomas;47,2053;18,6237;RSTN
3052416;Galgamácsa Vasútállomás;Galgamacsa Vasutallomas;47,7000;19,3833;RSTN
3052421;Galgaguta Vasútállomás;Galgaguta Vasutallomas;47,8500;19,3833;RSTN
3052428;Galambos Vasútállomás;Galambos Vasutallomas;46,6333;19,8000;RSTN
3052486;Fürged Vasútállomás;Furged Vasutallomas;46,7275;18,2900;RSTN
3052499;Fülöpszállás Vasútállomás;Fulopszallas Vasutallomas;46,8333;19,2500;RSTN
3052509;Füle Vasúti Megállóhely;Fule Vasuti Megallohely;47,0500;18,2500;RSTN
3052531;Franciavágás Vasútállomás;Franciavagas Vasutallomas;47,3500;17,6333;RSTN
3052539;Fót Vasútállomás;Fot Vasutallomas;47,6167;19,1833;RSTN
3052563;Fornád-Kecsege Vasútállomás;Fornad-Kecsege Vasutallomas;46,6745;18,2929;RSTN
3052571;Fonyód Vasútállomás;Fonyod Vasutallomas;46,7500;17,5667;RSTN
3052628;Filatorigát Vasúti Megállóhely;Filatorigat Vasuti Megallohely;47,5530;19,0458;RSTN
3052638;Fertőszentmiklós Vasútállomás;Fertoszentmiklos Vasutallomas;47,5998;16,8597;RSTN
3052646;Fertőboz Vasútállomás;Fertoboz Vasutallomas;47,6253;16,6917;RSTN
3052766;Felsőrajk Vasútállomás;Felsorajk Vasutallomas;46,6833;17,0000;RSTN
3052794;Felsőnyék Vasútállomás;Felsonyek Vasutallomas;46,7833;18,2833;RSTN
3052803;Felsőmocsolád Vasútállomás;Felsomocsolad Vasutallomas;46,5596;17,8219;RSTN
3052905;Felsőgalla Vasútállomás;Felsogalla Vasutallomas;47,5500;18,4500;RSTN
3053148;Ete Vasútállomás;Ete Vasutallomas;47,5154;18,0778;RSTN
3053150;Eternitgyár Vasútállomás;Eternitgyar Vasutallomas;47,7667;18,5333;RSTN
3053160;Esztergom Vasútállomás;Esztergom Vasutallomas;47,7833;18,7500;RSTN
3053161;Esztergom-Kertváros Vasútállomás;Esztergom-Kertvaros Vasutallomas;47,7500;18,7333;RSTN
3053162;Esztergom-Kenyérmező Vasútállomás;Esztergom-Kenyermezo Vasutallomas;47,7333;18,7167;RSTN
3053227;Érd Vasútállomás;Erd Vasutallomas;47,3703;18,9010;RSTN
3053238;Erdősmecske Vasútállomás;Erdosmecske Vasutallomas;46,1508;18,5166;RSTN
3053280;Érd Alsó Vasútállomás;Erd Also Vasutallomas;47,3833;18,9333;RSTN
3053282;Ercsi Vasútállomás;Ercsi Vasutallomas;47,2500;18,8833;RSTN
3053289;Eplény Vasútállomás;Epleny Vasutallomas;47,1953;17,9194;RSTN
3053296;Enying Vasútállomás;Enying Vasutallomas;46,9167;18,2667;RSTN
3053298;Enese Vasútállomás;Enese Vasutallomas;47,6442;17,4249;RSTN
3053320;Előszállás Vasútállomás;Eloszallas Vasutallomas;46,8309;18,8424;RSTN
3053322;János-hegy Vasútállomás;Janos-hegy Vasutallomas;47,5167;18,9500;RSTN
3053344;Egyházasrádóc Vasútállomás;Egyhazasradoc Vasutallomas;47,0833;16,6167;RSTN
3053360;Egyed-Rábacsanak Vasútállomás;Egyed-Rabacsanak Vasutallomas;47,5221;17,3165;RSTN
3053379;Egervár-Vasboldogasszony Vasútállomás;Egervar-Vasboldogasszony Vasutallomas;46,9333;16,8667;RSTN
3053430;Dunavecse Vasútállomás;Dunavecse Vasutallomas;46,9167;18,9833;RSTN
3053437;Dunaújváros Kikötő Vasútállomás;Dunaujvaros Kikoto Vasutallomas;46,9333;18,9500;RSTN
3053439;Dunaújuáros Vasútállomás;Dunaujuaros Vasutallomas;46,9612;18,9136;RSTN
3053442;Dunatetétlen Vasútállomás;Dunatetetlen Vasutallomas;46,7500;19,1167;RSTN
3053458;Dunapataj Vasútállomás;Dunapataj Vasutallomas;46,6500;19,0167;RSTN
3053473;Dunakeszi Vasútállomás;Dunakeszi Vasutallomas;47,6333;19,1333;RSTN
3053480;Dunai Finomító Vasútállomás;Dunai Finomito Vasutallomas;47,3000;18,8833;RSTN
3053482;Dunaharaszti Vasútállomás;Dunaharaszti Vasutallomas;47,3500;19,1000;RSTN
3053487;Dunaföldvár Vasútállomás;Dunafoldvar Vasutallomas;46,8000;18,9167;RSTN
3053492;Dunaegyháza Vasútállomás;Dunaegyhaza Vasutallomas;46,8460;19,0035;RSTN
3053513;Drégelypalánk Vasútállomás;Dregelypalank Vasutallomas;48,0545;19,0462;RSTN
3053528;Drávafok Vasútállomás;Dravafok Vasutallomas;45,8833;17,7667;RSTN
3053556;Dorog Vasútállomás;Dorog Vasutallomas;47,7167;18,7333;RSTN
3053574;Dömsöd Vasútállomás;Domsod Vasutallomas;47,1101;19,0795;RSTN
3053588;Dombóvár Vasútállomás;Dombovar Vasutallomas;46,3667;18,1500;RSTN
3053589;Dombóvár Alsó Vasútállomás;Dombovar Also Vasutallomas;46,3833;18,1167;RSTN
3053622;Döbrököz Vasútállomás;Dobrokoz Vasutallomas;46,4167;18,2667;RSTN
3053681;Diósjenő Vasútállomás;Diosjeno Vasutallomas;47,9333;19,0500;RSTN
3053692;Dinnyés Vasútállomás;Dinnyes Vasutallomas;47,1767;18,5514;RSTN
3053710;Devecser Vasútállomás;Devecser Vasutallomas;47,1124;17,4355;RSTN
3053759;Délegyháza Vasútállomás;Delegyhaza Vasutallomas;47,2500;19,0667;RSTN
3053762;Dejtár Vasútállomás;Dejtar Vasutallomas;48,0447;19,1976;RSTN
3053767;Decs Vasútállomás;Decs Vasutallomas;46,2833;18,7667;RSTN
3053800;Darány Vasútállomás;Darany Vasutallomas;45,9919;17,5982;RSTN
3053801;Daránypuszta Vasútállomás;Daranypuszta Vasutallomas;46,7667;18,1500;RSTN
3053819;Dalmand Vasútállomás;Dalmand Vasutallomas;46,4909;18,1966;RSTN
3053824;Dad Vasútállomás;Dad Vasutallomas;47,5333;18,2333;RSTN
3053834;Dabas Vasútállomás;Dabas Vasutallomas;47,1924;19,3317;RSTN
3053854;Csurgó Vasútállomás;Csurgo Vasutallomas;46,2667;17,1000;RSTN
3053914;Csorna Vasútállomás;Csorna Vasutallomas;47,6020;17,2493;RSTN
3053916;Csór-Nádasdladány Vasútállomás;Csor-Nadasdladany Vasutallomas;47,1739;18,2206;RSTN
3053966;Csömör Vasútállomás;Csomor Vasutallomas;47,5500;19,2333;RSTN
3053973;Csömödér-Páka Vasútállomás;Csomoder-Paka Vasutallomas;46,6081;16,6447;RSTN
3053977;Csoma-Szabadi Vasútállomás;Csoma-Szabadi Vasutallomas;46,3667;18,0333;RSTN
3053981;Csomád Vasútállomás;Csomad Vasutallomas;47,6356;19,2218;RSTN
3054247;Cserdi-Helesfa Vasúti Megállóhely;Cserdi-Helesfa Vasuti Megallohely;46,0667;18,0000;RSTN
3054278;Csengőd Vasútállomás;Csengod Vasutallomas;46,7167;19,2833;RSTN
3054286;Csengele Vasútállomás;Csengele Vasutallomas;46,5333;19,9167;RSTN
3054349;Császár Vasútállomás;Csaszar Vasutallomas;47,5167;18,1333;RSTN
3054394;Csányoszró Vasútállomás;Csanyoszro Vasutallomas;45,8833;17,9000;RSTN
3054443;Csákánydoroszló Vasútállomás;Csakanydoroszlo Vasutallomas;46,9667;16,5167;RSTN
3054447;Csajág Vasútállomás;Csajag Vasutallomas;47,0352;18,1855;RSTN
3054483;Cinkota Vasútállomás;Cinkota Vasutallomas;47,5201;19,2183;RSTN
3054532;Celldömölk Vasútállomás;Celldomolk Vasutallomas;47,2606;17,1547;RSTN
3054535;Cegléd Vasútállomás;Cegled Vasutallomas;47,1828;19,8060;RSTN
3054541;Ceglédbercel-Cserő Vasútállomás;Cegledbercel-Csero Vasutallomas;47,2101;19,6875;RSTN
3054546;Cece Vasútállomás;Cece Vasutallomas;46,7720;18,6245;RSTN
3054575;Bük Vasútállomás;Buk Vasutallomas;47,3833;16,7500;RSTN
3054584;Bükkösd Vasútállomás;Bukkosd Vasutallomas;46,1125;17,9998;RSTN
3054609;Bugac Vasútállomás;Bugac Vasutallomas;46,6833;19,6833;RSTN
3054610;Bugac Felső Vasútállomás;Bugac Felso Vasutallomas;46,6622;19,6645;RSTN
3054633;Budapest-Üröm Vasútállomás;Budapest-Urom Vasutallomas;47,5809;19,0027;RSTN
3054634;Budapest-Nyugati Pályaudvar;Budapest-Nyugati Palyaudvar;47,5105;19,0571;RSTN
3054635;Budapest-Keleti Pályaudvar;Budapest-Keleti Palyaudvar;47,5005;19,0831;RSTN
3054636;Kelenföld station;Kelenfoeld station;47,4651;19,0216;RSTN
3054637;Budapest-Józsefváros Vasútállomás;Budapest-Jozsefvaros Vasutallomas;47,4908;19,0911;RSTN
3054639;Budapest-Ferencváros Pályaudvar;Budapest-Ferencvaros Palyaudvar;47,4680;19,0906;RSTN
3054640;Pestszenterzsébet Felső Rendező Pályaudvar;Pestszenterzsebet Felso Rendezo Palyaudvar;47,4480;19,0898;RSTN
3054641;Budapest-Déli Pályaudvar;Budapest-Deli Palyaudvar;47,5003;19,0247;RSTN
3054642;Angyalföld Vasútállomás;Angyalfoeld Vasutallomas;47,5496;19,0899;RSTN
3054644;Budaörs Vasútállomás;Budaors Vasutallomas;47,4477;18,9681;RSTN
3054660;Budafok-Háros Vasútállomás;Budafok-Haros Vasutallomas;47,4129;19,0359;RSTN
3054662;Budafok-Albertfalva Vasútállomás;Budafok-Albertfalva Vasutallomas;47,4394;19,0347;RSTN
3054670;Bucsuszentlászló Vasútállomás;Bucsuszentlaszlo Vasutallomas;46,7833;16,9500;RSTN
3054725;Bősárkány Vasútállomás;Bosarkany Vasutallomas;47,6856;17,2345;RSTN
3054766;Borosberény Vasútállomás;Borosbereny Vasutallomas;47,9732;19,0947;RSTN
3054788;Börgönd Vasútállomás;Borgond Vasutallomas;47,1404;18,5162;RSTN
3054812;Bonnya Vasútállomás;Bonnya Vasutallomas;46,6106;17,9102;RSTN
3054821;Bóly Vasútállomás;Boly Vasutallomas;45,9387;18,5379;RSTN
3054852;Bölcske Vasútállomás;Bolcske Vasutallomas;46,7267;18,9300;RSTN
3054873;Böhönye Vasútállomás;Bohonye Vasutallomas;46,4106;17,4068;RSTN
3054941;Bodakajtor-Felsőszentiván Vasútállomás;Bodakajtor-Felsoszentivan Vasutallomas;47,0738;18,5084;RSTN
3054943;Bodajk Vasútállomás;Bodajk Vasutallomas;47,3167;18,2500;RSTN
3054963;Boba Vasútállomás;Boba Vasutallomas;47,1826;17,1915;RSTN
3055027;Bicske Vasútállomás;Bicske Vasutallomas;47,4833;18,6167;RSTN
3055031;Bicsérd Vasútállomás;Bicserd Vasutallomas;46,0333;18,0667;RSTN
3055037;Biatorbágy Vasútállomás;Biatorbagy Vasutallomas;47,4667;18,8333;RSTN
3055068;Berzence Vasútállomás;Berzence Vasutallomas;46,2000;17,1500;RSTN
3055086;Berkenye Vasútállomás;Berkenye Vasutallomas;47,8833;19,0667;RSTN
3055107;Beremendi Cementmű Vasútállomás;Beremendi Cementmu Vasutallomas;45,8343;18,4063;RSTN
3055193;Beleg Vasútállomás;Beleg Vasutallomas;46,3167;17,4167;RSTN
3055195;Beled Vasútállomás;Beled Vasutallomas;47,4666;17,0846;RSTN
3055232;Békásmegyer  Vasútállomás;Bekasmegyer  Vasutallomas;47,5983;19,0548;RSTN
3055291;Baté Vasútállomás;Bate Vasutallomas;46,3500;17,9500;RSTN
3055295;Báta Vasútállomás;Bata Vasutallomas;46,1410;18,7179;RSTN
3055297;Bátaszék Vasútállomás;Bataszek Vasutallomas;46,2000;18,7167;RSTN
3055366;Barcs Vasútállomás;Barcs Vasutallomas;45,9500;17,4500;RSTN
3055456;Bánk Vasútállomás;Bank Vasutallomas;47,9215;19,1864;RSTN
3055483;Balotaszállás Vasútállomás;Balotaszallas Vasutallomas;46,3500;19,5333;RSTN
3055530;Balatonszentgyörgy Vasútállomás;Balatonszentgyorgy Vasutallomas;46,6948;17,2921;RSTN
3055532;Balatonszemes Vasútállomás;Balatonszemes Vasutallomas;46,8167;17,7833;RSTN
3055534;Balatonszárszó Vasútállomás;Balatonszarszo Vasutallomas;46,8333;17,8333;RSTN
3055537;Balatonszabadi-Sóstó Vasútállomás;Balatonszabadi-Sosto Vasutallomas;46,9333;18,1333;RSTN
3055545;Balatonmáriafürdő Vasútállomás;Balatonmariafurdo Vasutallomas;46,7042;17,3745;RSTN
3055550;Balatonlelle Felső Vasútállomás;Balatonlelle Felso Vasutallomas;46,7833;17,7167;RSTN
3055552;Balatonkeresztúr Vasútállomás;Balatonkeresztur Vasutallomas;46,7000;17,3833;RSTN
3055554;Balatonkenese Vasútállomás;Balatonkenese Vasutallomas;47,0333;18,1167;RSTN
3055562;Balatonfűzfő Vasútállomás;Balatonfuzfo Vasutallomas;47,0500;18,0500;RSTN
3055564;Balatonfüred Vasútállomás;Balatonfured Vasutallomas;46,9500;17,8833;RSTN
3055569;Balatonfőkajár Vasútállomás;Balatonfokajar Vasutallomas;47,0167;18,2167;RSTN
3055573;Balatonfenyves Vasútállomás;Balatonfenyves Vasutallomas;46,7167;17,5000;RSTN
3055579;Balatonederics Vasútállomás;Balatonederics Vasutallomas;46,7994;17,3866;RSTN
3055583;Balatonboglár Vasútállomás;Balatonboglar Vasutallomas;46,7833;17,6667;RSTN
3055589;Balatonalmádi Vasútállomás;Balatonalmadi Vasutallomas;47,0282;18,0158;RSTN
3055591;Balatonaliga Vasútállomás;Balatonaliga Vasutallomas;46,9833;18,1667;RSTN
3055595;Balatonakali-Dörgicse Vasútállomás;Balatonakali-Dorgicse Vasutallomas;46,8833;17,7500;RSTN
3055600;Balassagyarmat Vasútállomás;Balassagyarmat Vasutallomas;48,0833;19,3167;RSTN
3055605;Bak Vasútállomás;Bak Vasutallomas;46,7167;16,8500;RSTN
3055622;Bakonyszentlászló Vasútállomás;Bakonyszentlaszlo Vasutallomas;47,4000;17,8167;RSTN
3055626;Bakonysárkány Vasútállomás;Bakonysarkany Vasutallomas;47,4500;18,1000;RSTN
3055647;Bakonybánk Vasútállomás;Bakonybank Vasutallomas;47,4667;17,9167;RSTN
3055678;Baja Vasútállomás;Baja Vasutallomas;46,1833;18,9667;RSTN
3055706;Bagodvitenyéd Vasútállomás;Bagodvitenyed Vasutallomas;46,8833;16,7500;RSTN
3055727;Badacsonytördemic-Szigliget Vasútállomás;Badacsonytordemic-Szigliget Vasutallomas;46,8167;17,4833;RSTN
3055729;Badacsonytomaj Vasútállomás;Badacsonytomaj Vasutallomas;46,8000;17,5167;RSTN
3055756;Bácsbokod-Bácsborsód Vasútállomás;Bacsbokod-Bacsborsod Vasutallomas;46,1167;19,2167;RSTN
3055758;Bácsalmás Vasútállomás;Bacsalmas Vasutallomas;46,1167;19,3500;RSTN
3055769;Bábonymegyer Vasútállomás;Babonymegyer Vasutallomas;46,7456;18,1108;RSTN
3055775;Babócsa Vasútállomás;Babocsa Vasutallomas;46,0333;17,3500;RSTN
3055813;Áta Vasútállomás;Ata Vasutallomas;45,9350;18,3067;RSTN
3055820;Aszófő Vasútállomás;Aszofo Vasutallomas;46,9333;17,8333;RSTN
3055822;Aszód Vasútállomás;Aszod Vasutallomas;47,6500;19,5000;RSTN
3055824;Ászár Vasúti Megállóhely;Aszar Vasuti Megallohely;47,5167;18,0167;RSTN
3055825;Ászár Keményítőgyár Vasútállomás;Aszar Kemenyitogyar Vasutallomas;47,5363;18,0200;RSTN
3055894;Apostag Vasútállomás;Apostag Vasutallomas;46,8833;18,9833;RSTN
3055900;Apc-Zagyvaszántó Vasútállomás;Apc-Zagyvaszanto Vasutallomas;47,7917;19,6676;RSTN
3055980;Andráshida Vasútállomás;Andrashida Vasutallomas;46,8667;16,8000;RSTN
3056095;Alsóörs Vasútállomás;Alsoors Vasutallomas;46,9833;17,9833;RSTN
3056137;Alsómajzsa Vasútállomás;Alsomajzsa Vasutallomas;46,6101;18,4030;RSTN
3056206;Alsógyenes Vasúti Megállóhely;Alsogyenes Vasuti Megallohely;46,7667;17,2833;RSTN
3056210;Alsógalla Vasútállomás;Alsogalla Vasutallomas;47,5667;18,4167;RSTN
3056288;Almásfüzitő Vasútállomás;Almasfuzito Vasutallomas;47,7252;18,2620;RSTN
3056301;Állampuszta Vasútállomás;Allampuszta Vasutallomas;46,7176;19,0597;RSTN
3056324;Albertirsa Vasútállomás;Albertirsa Vasutallomas;47,2333;19,6167;RSTN
3056329;Alap Vasútállomás;Alap Vasutallomas;46,8315;18,6562;RSTN
3056353;Ajka Vasútállomás;Ajka Vasutallomas;47,1068;17,5738;RSTN
3056389;Ágasegyháza Vasútállomás;Agasegyhaza Vasutallomas;46,8500;19,4500;RSTN
3056411;Adony Vasútállomás;Adony Vasutallomas;47,1000;18,8500;RSTN
3056413;Adony-Duna-part Vasútállomás;Adony-Duna-part Vasutallomas;47,1167;18,8000;RSTN
3056417;Ádánd Vasútállomás;Adand Vasutallomas;46,8559;18,1404;RSTN
3056425;Ács Vasútállomás;Acs Vasutallomas;47,7167;18,0000;RSTN
3056432;Acsa-Erdőkürt Vasútállomás;Acsa-Erdokurt Vasutallomas;47,7983;19,3897;RSTN
3056433;Acsád Vasútállomás;Acsad Vasutallomas;47,3073;16,7342;RSTN
3056444;Abda Vasútállomás;Abda Vasutallomas;47,7000;17,5500;RSTN
3056446;Aba-Sárkeresztúr Vasútállomás;Aba-Sarkeresztur Vasutallomas;47,0167;18,5500;RSTN
3056447;Abaliget Vasútállomás;Abaliget Vasutallomas;46,1519;18,0730;RSTN
6690559;Rákosfalva Vasútállomás;Rakosfalva Vasutallomas;47,5052;19,1514;RSTN
6690560;Örs Vezér tere vasútállomás;OErs Vezer tere vasutallomas;47,5035;19,1369;RSTN
6690561;Rákosszentmihály Vasútállomás;Rakosszentmihaly Vasutallomas;47,5209;19,1465;RSTN
6691852;Kőbánya Felső Pályaudvar;Kobanya Felso Palyaudvar;47,4912;19,1340;RSTN
6954074;Keleti Railway Station;Keleti Railway Station;47,5003;19,0839;RSTN
8426433;Tócóvölgy;Tocovoelgy;47,5294;21,5888;RSTN
8659182;LÁEV Tram Station;LAEV Tram Station;48,1000;20,7026;RSTN
8659262;Újgyőri piac Tram Station;Ujgyori piac Tram Station;48,1008;20,7262;RSTN
8659263;Bulgárföld Tram Station;Bulgarfoeld Tram Station;48,1005;20,7135;RSTN
9884090;Szent Anna tér Tram Station;Szent Anna ter Tram Station;48,1047;20,7635;RSTN
11102586;Diósgyőri Gimnázium Tram Station;Diosgyori Gimnazium Tram Station;48,1002;20,7086;RSTN
11102587;Soltész Nagy Kálmán utca Tram Station;Soltesz Nagy Kalman utca Tram Station;48,1028;20,7972;RSTN
11205690;Ferihegy;Ferihegy;47,4378;19,2240;RSTN
11550720;Budapest Castle Hill Funicular;Budapest Castle Hill Funicular;47,4978;19,0398;RSTN
11593107;Széchenyi-hegy, Gyermekvasút;Szechenyi-hegy, Gyermekvasut;47,4953;18,9796;RSTN
3042601;Zalaszentgrót Vasútállomás;Zalaszentgrot Vasutallomas;46,9507;17,0818;RSTNQ
3045189;Sopron-Déli Pályaudvar;Sopron-Deli Palyaudvar;47,6865;16,5716;RSTNQ
3048039;Mikosdpuszta Vasútállomás;Mikosdpuszta Vasutallomas;47,0265;17,0161;RSTNQ
3048606;Harka Vasútállomás;Harka Vasutallomas;47,6418;16,6189;RSTNQ
3051190;Ihász Vasútállomás;Ihasz Vasutallomas;47,3812;17,4011;RSTNQ
3052635;Fertőújlak Vasútállomás;Fertoujlak Vasutallomas;47,6792;16,8765;RSTNQ
3052643;Fertőendréd Vasútállomás;Fertoendred Vasutallomas;47,5896;16,9332;RSTNQ
3055250;Becske Vasúti Megállóhely;Becske Vasuti Megallohely;47,9233;19,3500;RSTNQ
8410866;Ágfalva Vasútállomás;Agfalva Vasutallomas;47,6906;16,5208;RSTNQ
8410886;Torony Vasútállomás;Torony Vasutallomas;47,2425;16,5292;RSTNQ
8410887;Sé Vasútállomás;Se Vasutallomas;47,2460;16,5592;RSTNQ
8410977;Csapod Vasútállomás;Csapod Vasutallomas;47,5109;16,9157;RSTNQ
8410979;Iván Vasútállomás;Ivan Vasutallomas;47,4476;16,9215;RSTNQ
8410980;Répceszemere Vasútállomás;Repceszemere Vasutallomas;47,4319;16,9669;RSTNQ
8410981;Nick Vasútállomás;Nick Vasutallomas;47,4039;17,0177;RSTNQ
8410983;Kenyeri Vasútállomás;Kenyeri Vasutallomas;47,3873;17,0908;RSTNQ
8410985;Vönöck Vasútállomás;Voenoeck Vasutallomas;47,3050;17,1658;RSTNQ
8410990;Felsőpaty Vasútállomás;Felsopaty Vasutallomas;47,3132;16,9243;RSTNQ
8410992;Zsédeny-Rózsamajor Vasútállomás;Zsedeny-Rozsamajor Vasutallomas;47,3441;16,8889;RSTNQ
8410993;Mesterháza-Tompaládony Vasútállomás;Mesterhaza-Tompaladony Vasutallomas;47,3771;16,8744;RSTNQ
8410994;Bő Vasútállomás;Bo Vasutallomas;47,3694;16,8133;RSTNQ
8410996;Sitke Vasútállomás;Sitke Vasutallomas;47,2359;17,0023;RSTNQ
8410997;Gérce Vasútállomás;Gerce Vasutallomas;47,2110;17,0235;RSTNQ
8410998;Vásárosmiske Vasútállomás;Vasarosmiske Vasutallomas;47,2054;17,0543;RSTNQ
8410999;Káld Vasútállomás;Kald Vasutallomas;47,1588;17,0527;RSTNQ
8411000;Pusztalánc Vasútállomás;Pusztalanc Vasutallomas;47,1355;17,0571;RSTNQ
8411001;Vashosszúfalu Vasútállomás;Vashosszufalu Vasutallomas;47,1178;17,0566;RSTNQ
8411002;Hosszúpereszteg Vasútállomás;Hosszupereszteg Vasutallomas;47,0847;17,0321;RSTNQ
8411004;Batyk-kitérő Vasútállomás;Batyk-kitero Vasutallomas;46,9887;17,0242;RSTNQ
