geo_id;city;name;latitude;longitude
3047599;Nagypall;Nagypall Vasúti Megállóhely;46.1479;18.4601
714719;Tiszasas;Tiszasas Vasútállomás;46.8167;20.0667
3054483;Cinkota;Cinkota Vasútállomás;47.5201;19.2183
3047306;Nyárlőrinc;Nyárlőrinc Vasútállomás;46.8667;19.85
3045486;Sárvár;Sárvár Vasútállomás;47.259;16.9293
3045228;Somogyjád;Somogyjád Vasútállomás;46.5;17.7
720057;Hejőkeresztúr;Hejőkeresztúr Vasútállomás;47.9667;20.8833
719518;Kakasszék;Kakasszék Vasúti Megállóhely;46.5667;20.6
3047610;Nagynyárád;Nagynyárád Vasúti Megállóhely;45.9578;18.5871
720702;Fürjes;Fürjes Vasúti Megállóhely;46.65;21.0
3053031;Fehérvárcsurgó;Fehérvárcsurgó Vasúti Megállóhely;47.2833;18.2833
722054;Borsodszirák;Borsodszirák Vasúti Megállóhely;48.2667;20.7667
3047403;Nemeskocs;Nemeskocs Vasúti Megállóhely;47.2032;17.1889
718172;Látókép;Látókép Vasúti Megállóhely;47.5667;21.5
715271;Szihalom;Szihalom Vasúti Megállóhely;47.7667;20.5
3051962;Győrvár;Győrvár Vasúti Megállóhely;46.9833;16.85
714943;Tarnaszentmiklós;Tarnaszentmiklós Vasútállomás;47.55;20.4
3044296;Szőny-Déli;Szőny-Déli Vasúti Megállóhely;47.7358;18.1423
3042639;Zalacséb-Salomvár;Zalacséb-Salomvár Vasútállomás;46.8667;16.6667
3051108;Ipolyszög;Ipolyszög Vasúti Megállóhely;48.05;19.2167
716134;Reje;Reje Vasúti Megállóhely;47.9833;21.2167
3047901;Mór;Mór Vasútállomás;47.35;18.2
716995;Novajidrány;Novajidrány Vasútállomás;48.4;21.1667
3050209;Keszthely;Keszthely Vasútállomás;46.7667;17.2667
3053238;Erdősmecske;Erdősmecske Vasútállomás;46.1508;18.5166
714545;Tótkomlós;Tótkomlós Vasútállomás;46.4;20.7333
720240;Halászlak;Halászlak Vasúti Megállóhely;46.9167;20.5667
3047691;Nagyicce;Nagyicce Vasútállomás;47.5074;19.1688
716495;Penyige;Penyige Vasútállomás;48.0;22.5667
3055805;Attala;Attala Vasúti Megállóhely;46.3833;18.0667
3043376;Újudvar;Újudvar Vasútállomás;46.5205;16.9806
3053397;Écs;Écs Vasúti Megállóhely;47.5661;17.7203
3043094;Várpalota;Várpalota Vasútállomás;47.1949;18.1496
3052072;Gyékényes;Gyékényes Vasútállomás;46.2492;16.9548
3046229;Pomáz;Pomáz Vasútállomás;47.65;19.0333
3043007;Vejke;Vejke Vasúti Megállóhely;47.5662;16.73
722117;Boldva;Boldva Vasútállomás;48.2167;20.8
3044806;Szécsény;Szécsény Vasútállomás;48.1;19.5167
3045978;Rákoscsaba-Újtelep;Rákoscsaba-Újtelep Vasúti Megállóhely;47.4873;19.2715
3043208;Vámosgyörk;Vámosgyörk Vasútállomás;47.6833;19.9167
3044066;Tát;Tát Vasúti Megállóhely;47.75;18.6333
3045509;Sárosd;Sárosd Vasútállomás;47.05;18.65
3047617;Nagymaros-Visegrád;Nagymaros-Visegrád Vasúti Megállóhely;47.8;18.9667
714885;Telekgerendás;Telekgerendás Vasútállomás;46.65;20.9667
722277;Biharnagybajom;Biharnagybajom Vasútállomás;47.2;21.2333
3056396;Agárd;Agárd Vasúti Megállóhely;47.1986;18.607
3055820;Aszófő;Aszófő Vasútállomás;46.9333;17.8333
3048448;Marcaltő;Marcaltő Vasúti Megállóhely;47.4278;17.3488
721118;Erdőtelek;Erdőtelek Vasútállomás;47.6833;20.3
716253;Pusztatemplom;Pusztatemplom Vasúti Megállóhely;46.6833;20.4
3053759;Délegyháza;Délegyháza Vasútállomás;47.25;19.0667
3046035;Rácalmás;Rácalmás Vasútállomás;47.0333;18.9167
3045977;Rákoscsaba;Rákoscsaba Vasútállomás;47.4926;19.2858
714918;Tedej;Tedej Vasúti Megállóhely;47.9;21.4167
3042592;Zalaszentlőrinc;Zalaszentlőrinc Vasúti Megállóhely;46.9167;16.8833
3049528;Kolontár;Kolontár Vasúti Megállóhely;47.0892;17.4769
3046767;Paks;Paks Vasútállomás;46.6;18.85
3050213;Keszőhidegkút-Gyönk;Keszőhidegkút-Gyönk Vasútállomás;46.6;18.4333
716938;Nyírcsászári;Nyírcsászári Vasúti Megállóhely;47.8667;22.1833
3045065;Sümeg;Sümeg Vasútállomás;46.9833;17.2667
3053496;Dunaalmás;Dunaalmás Vasúti Megállóhely;47.7333;18.3333
719648;Jászdózsa;Jászdózsa Vasútállomás;47.5606;20.0289
717942;Magyarbánhegyes;Magyarbánhegyes Vasútállomás;46.4333;20.9333
3044678;Szentendre;Szentendre Vasútállomás;47.6667;19.0833
3047895;Mosonmagyaróvár;Mosonmagyaróvár Vasútállomás;47.8667;17.2833
3055232;Békásmegyer;Békásmegyer Vasútállomás;47.5983;19.0548
716907;Nyírmada;Nyírmada Vasútállomás;48.05;22.1167
717030;Nekézseny;Nekézseny Vasúti Megállóhely;48.1667;20.4333
720021;Hernádszurdok;Hernádszurdok Vasúti Megállóhely;48.4833;21.2167
3054644;Budaörs;Budaörs Vasútállomás;47.4477;18.9681
3055560;Balatongyörök;Balatongyörök Vasúti Megállóhely;46.75;17.3667
3052766;Felsőrajk;Felsőrajk Vasútállomás;46.6833;17.0
3055023;Bikács;Bikács Vasúti Megállóhely;46.6829;18.6492
3048814;Levél;Levél Vasúti Megállóhely;47.8895;17.1931
716668;Ózd;Ózd Vasútállomás;48.2167;20.2833
3042922;Veszprém;Veszprém Vasútállomás;47.1191;17.9121
3044490;Szigetcsép;Szigetcsép Vasútállomás;47.2698;18.9561
3056353;Ajka;Ajka Vasútállomás;47.1068;17.5738
3053800;Darány;Darány Vasútállomás;45.9919;17.5982
721839;Csárdaszállás;Csárdaszállás Vasútállomás;46.8667;20.9333
3048124;Mesztegnyő;Mesztegnyő Vasútállomás;46.5079;17.433
3048429;Máriabesnyő;Máriabesnyő Vasúti Megállóhely;47.6;19.4
3046339;Pilisvörösvár;Pilisvörösvár Vasútállomás;47.6138;18.904
715458;Szarvas;Szarvas Vasútállomás;46.8667;20.5667
717938;Magyarcsanád;Magyarcsanád Vasútállomás;46.1667;20.6167
3043280;Vácrátót;Vácrátót Vasútállomás;47.7318;19.2224
3044693;Szenta;Szenta Vasútállomás;46.2667;17.1833
718957;Kisgyócs;Kisgyócs Vasúti Megállóhely;47.4167;20.6
3053762;Dejtár;Dejtár Vasútállomás;48.0447;19.1976
718549;Korlát-Vizsoly;Korlát-Vizsoly Vasúti Megállóhely;48.3667;21.2167
3048705;Lövő;Lövő Vasútállomás;47.5;16.7833
3055068;Berzence;Berzence Vasútállomás;46.2;17.15
3055589;Balatonalmádi;Balatonalmádi Vasútállomás;47.0282;18.0158
3056446;Aba-Sárkeresztúr;Aba-Sárkeresztúr Vasútállomás;47.0167;18.55
3049418;Környe;Környe Vasútállomás;47.5333;18.3333
3049884;Kiskunfélegyháza;Kiskunfélegyháza Vasútállomás;46.7;19.8333
3054641;Budapest-Déli;Budapest-Déli Pályaudvar;47.5003;19.0247
3042923;Veszprémvarsány;Veszprémvarsány Vasútállomás;47.4425;17.8195
3045695;Rudna;Rudnaykert Vasúti Megállóhely;47.7188;19.2566
3055554;Balatonkenese;Balatonkenese Vasútállomás;47.0333;18.1167
3056277;Almás;Almás Vasúti Megállóhely;46.1167;19.3333
716121;Remete;Remete Vasúti Megállóhely;46.6833;21.3
3044200;Tab;Tab Vasútállomás;46.7333;18.0333
722952;Almár;Almár Vasúti Megállóhely;47.9667;20.35
3051222;Hűvösvölgy;Hűvösvölgy Vasútállomás;47.5417;18.9635
721244;Edelény;Edelény Vasútállomás;48.3;20.75
3055726;Badacsony;Badacsony Vasúti Megállóhely;46.7833;17.5
714516;Tunyogmatolcs;Tunyogmatolcs Vasútállomás;47.9667;22.45
3049652;Klotildliget;Klotildliget Vasúti Megállóhely;47.636;18.8508
715765;Sirató;Sirató Vasúti Megállóhely;46.85;20.6167
3042976;Vép;Vép Vasútállomás;47.2357;16.7275
3049514;Komárom;Komárom Vasútállomás;47.75;18.1167
8410968;Nagycenk-Hidegség;Nagycenk-Hidegség Vasúti Megállóhely;47.6147;16.7155
3056447;Abaliget;Abaliget Vasútállomás;46.1519;18.073
722848;Apátfalva;Apátfalva Vasútállomás;46.1833;20.5667
3046364;Pettend;Pettend Vasúti Megállóhely;47.2667;18.7167
3048370;Márkó;Márkó Vasúti Megállóhely;47.1272;17.8131
3044096;Tar;Tar Vasútállomás;47.9562;19.7474
3044813;Széchenyi-hegy;Széchenyi-hegy Vasútállomás;47.4937;18.9766
3047764;Nagydorog;Nagydorog Vasútállomás;46.6167;18.65
3046735;Palkonya;Palkonya Vasúti Megállóhely;45.8833;18.4
3047959;Mohora;Mohora Vasútállomás;47.9833;19.35
3052377;Gárdony;Gárdony Vasútállomás;47.2053;18.6237
3049000;Lajosmizse;Lajosmizse Vasútállomás;47.0284;19.5426
3051119;Inota;Inota Vasúti Megállóhely;47.1974;18.1712
721606;Csokvaomány;Csokvaomány Vasútállomás;48.1667;20.15
715392;Székkutas;Székkutas Vasútállomás;46.5167;20.55
3055552;Balatonkeresztúr;Balatonkeresztúr Vasútállomás;46.7;17.3833
3046865;Őrtilos;Őrtilos Vasútállomás;46.2984;16.8876
3055201;Bélavár;Bélavár Vasúti Megállóhely;46.1333;17.2
722589;Bánkút;Bánkút Vasútállomás;46.5;21.1
3046738;Páli-Vadosfa;Páli-Vadosfa Vasúti Megállóhely;47.4924;17.1381
3044468;Szigetvár;Szigetvár Vasútállomás;46.05;17.8167
722340;Berekfürdő;Berekfürdő Vasúti Megállóhely;47.3833;20.8333
714683;Tisztavíz;Tisztavíz Vasúti Megállóhely;47.65;21.8333
3047557;Nagysimonyi;Nagysimonyi Vasúti Megállóhely;47.2656;17.0575
720490;Gönc;Gönc Vasútállomás;48.4667;21.2667
3051967;Győrszemere;Győrszemere Vasútállomás;47.5657;17.5849
3051764;Hanság-Nagyerdő;Hanság-Nagyerdő Vasúti Megállóhely;47.7411;17.1891
721468;Debrecen-Kondoros;Debrecen-Kondoros Vasúti Megállóhely;47.5333;21.7167
715959;Sajókeresztúr;Sajókeresztúr Vasúti Megállóhely;48.1667;20.7833
714908;Téglás;Téglás Vasútállomás;47.7167;21.6833
714784;Tiszacsege;Tiszacsege Vasútállomás;47.7;21.0
3051879;Hajmáskér;Hajmáskér Vasútállomás;47.141;18.0097
3053914;Csorna;Csorna Vasútállomás;47.602;17.2493
3053471;Dunakömlőd;Dunakömlőd Vasúti Megállóhely;46.6667;18.8833
3050167;Kilimán;Kilimán Vasúti Megállóhely;46.6333;17.0
717233;Nagylapos;Nagylapos Vasútállomás;46.9833;20.75
3048354;Márok;Márok Vasúti Megállóhely;45.8877;18.5
3054532;Celldömölk;Celldömölk Vasútállomás;47.2606;17.1547
3050906;Jászberény;Jászberény Vasútállomás;47.4833;19.9
3046395;Pétfürdő;Pétfürdő Vasútállomás;47.1673;18.122
3046530;Pécel;Pécel Vasútállomás;47.4937;19.3371
3053273;Érdliget;Érdliget Vasúti Megállóhely;47.4;18.9333
3045435;Sávoly;Sávoly Vasútállomás;46.609;17.2353
3044256;Szügy;Szügy Vasúti Megállóhely;48.0333;19.3333
3047609;Nagynyír;Nagynyír Vasúti Megállóhely;46.95;19.5833
3053289;Eplény;Eplény Vasútállomás;47.1953;17.9194
717377;Nagyér;Nagyér Vasúti Megállóhely;46.3667;20.75
720363;Gyoma;Gyoma Vasútállomás;46.9333;20.8167
3055178;Belsőbáránd;Belsőbáránd Vasúti Megállóhely;47.1;18.5
3053511;Drégely;Drégely Vasúti Megállóhely;48.0422;19.0555
716716;Országút;Országút Vasúti Megállóhely;46.4833;21.2
3043861;Tokod;Tokod Vasútállomás;47.7333;18.6833
716353;Polgár;Polgár Vasútállomás;47.8667;21.1333
721160;Emőd;Emőd Vasútállomás;47.9333;20.8333
716379;Pitvaros;Pitvaros Vasúti Megállóhely;46.3167;20.7667
716827;Olaszliszka-Tolcsva;Olaszliszka-Tolcsva Vasútállomás;47.25;21.45
3050479;Katonatelep;Katonatelep Vasútállomás;46.9667;19.7167
721466;Debrecen-Szabadságtelep;Debrecen-Szabadságtelep Vasúti Megállóhely;47.5333;21.6833
718752;Kistokaj;Kistokaj Vasúti Megállóhely;48.0333;20.8333
3053436;Dunaújváros;Dunaújváros Külső Vasúti Megállóhely;46.9833;18.9
722332;Berente;Berente Vasúti Megállóhely;48.2333;20.6833
718693;Kocsord;Kocsord Vasúti Megállóhely;47.95;20.3667
3043469;Újpest;Újpest Vasúti Megállóhely;47.5582;19.08
3045253;Som-Nagyberény;Som-Nagyberény Vasúti Megállóhely;46.8034;18.1491
3053252;Erdőkertes;Erdőkertes Vasúti Megállóhely;47.663;19.2959
715008;Taktaharkány;Taktaharkány Vasútállomás;48.1;21.1333
3050908;Jászárokszállás;Jászárokszállás Vasútállomás;47.6333;19.9833
3045973;Rákoshegy;Rákoshegy Vasútállomás;47.4686;19.2455
719325;Katraszél;Katraszél Vasúti Megállóhely;46.3833;20.4167
714701;Tiszatenyő;Tiszatenyő Vasútállomás;47.1333;20.3667
3051971;Boráros tér;Boráros tér Vasútállomás;47.4788;19.0665
3046348;Piliscsév;Piliscsév Vasúti Megállóhely;47.6667;18.8
3052068;Gyenesdiás;Gyenesdiás Vasúti Megállóhely;46.7667;17.2833
3046830;Ötfa;Ötfa Vasúti Megállóhely;46.5333;19.7333
3052540;Fótújfalu;Fótújfalu Vasúti Megállóhely;47.6167;19.2
3054788;Börgönd;Börgönd Vasútállomás;47.1404;18.5162
